Country,State,URL
Mexico,BajaCaliforniaSur,https://sia.colef.mx/sia/jsp/file_upload/downloadConvenio.jsp?id_convenio=5211220
ElSalvador,vacio,http://www.rediex.gov.py/wp-content/uploads/2017/01/Resoluci%C3%B3n-1502-2014-Adquisici%C3%B3n-de-Certificados-de-Servicios-Ambientales.pdf
Mexico,Tlaxcala,https://whc.unesco.org/document/123619
Guatemala,Solola,https://dgb.cultura.gob.mx/libros/dgb/84416_1.pdf
Mexico,Campeche,http://www.danielschavelzon.com.ar/ebooks/Historia_terremoto_Mendoza.pdf
Guatemala,Guatemala,https://www.senado.pr.gov/Sessionsdiary/111302.pdf
Peru,Lima,https://docs.peru.justia.com/federales/decretos-leyes/14479-jun-10-1963.pdf
Chile,RegionMetropolitanadeSantiago,http://www.senado.cl/site/presupuesto/2018/cumplimiento/Glosas%202018/quinta%20subcomision/13%20Agricultura/503%20Agricultura.pdf
Mexico,Guerrero,http://boletin.org.mx/DescargaBoletin/31e755277cba80dbbfbc54e2e15a386f
ElSalvador,LaPaz,https://www.eda.admin.ch/dam/countries/countries-content/bolivia/es/manua-calles_ES.pdf
Guatemala,Quetzaltenango,http://biblioteca.clacso.edu.ar/Argentina/iealc-uba/20130709051607/e-latina05.pdf
ElSalvador,SantaAna,https://global.economistjurist.es/BDI/class/descarga.php?id=85701
Peru,Arequipa,http://www2.produce.gob.pe/RepositorioAPS/3/jer/DGPA_PEPA/pepa-2010.pdf
Peru,Arequipa,http://www.perusolar.org/wp-content/uploads/2016/07/Invernaderos-Sostenibles-para-la-Produccion-de-las-Hortalizas-Pedro-Zanabria.pdf
ElSalvador,LaUnion,http://biblioteca.clacso.edu.ar/Paraguay/cadep/20160721060017/8.pdf
ElSalvador,LaLibertad,http://marcojuridico.morelos.gob.mx/archivos/constitucion/pdf/CONSTMOR.pdf
Mexico,Tamaulipas,https://www.gob.mx/cms/uploads/attachment/file/224689/Precios_de_Semillas_Abril_2017.pdf
Peru,Piura,http://www.peihap.gob.pe/transparencia/Informe_Gestion_Anual2012_PEIHAP.pdf
ElSalvador,vacio,https://www.salud.gob.ec/wp-content/uploads/2017/03/LEY-ORG%C3%81NICA-DE-SALUD4.pdf
ElSalvador,vacio,http://grasasyaceites.revistas.csic.es/index.php/grasasyaceites/article/download/1157/1163&a=bi&pagenumber=1&w=100
Mexico,Jalisco,https://transparencia.tlaquepaque.gob.mx/wp-content/uploads/2016/03/Acta-13-27-Junio-2019-Sesi%C3%B3n-Ordinaria.pdf
ElSalvador,LaPaz,https://www.entrerios.gov.ar/minpro/userfiles/files/DECRETO%20N%20411%20EMERGENCIA.pdf
Mexico,CoahuiladeZaragoza,https://core.ac.uk/download/pdf/132554073.pdf
Mexico,Morelos,https://ecatepec.sapase.gob.mx/documents/ley_reglamento/lByFjbzJiN0bBrt2.pdf
Guatemala,ElProgreso,http://www.acopiadores.com/sites/default/files/boletines/boletin--7480.pdf
Mexico,DistritoFederal,http://infobosques.com/portal/wp-content/uploads/2016/11/Art%C3%ADculo-Escallonia-Pendula.pdf
Mexico,Oaxaca,http://legismex.mty.itesm.mx/acu/acue_COA05.pdf
Mexico,Tabasco,http://www.biodiversidad.gob.mx/corredor/cbmm/documentos/miel/Informefinalgrupocit2007.pdf
Chile,RegiondelBiobio,http://www.diariooficial.interior.gob.cl/publicaciones/2018/01/19/41961/01/1337476.pdf
Peru,Cajamarca,http://pejeza.gob.pe/pdf/RD144-2016.pdf
Peru,Apurimac,https://datospdf.com/download/ganaderia-rodeo-y-subversion-ritual-venado-cuerda-y-maguey-_5a44b4dab7d7bc422b846d9d_pdf
Guatemala,Izabal,http://www.sesan.gob.gt/wordpress/wp-content/uploads/2020/04/FAC-MARZO-DSESAN-210-2020-029-LUIS-CARLO-CASTANEDA-VARGAS.pdf
Peru,MadredeDios,http://transparencia.regionmadrededios.gob.pe/descarga.php?archivo=archivos/2019/RESOLUCIONES_GGR/RGRGGR01802019.pdf
Mexico,Durango,http://awsassets.wwf.es/downloads/memoria_actividades_conservacion_2015.pdf
Guatemala,ElProgreso,http://www.unece.org/fileadmin/DAM/env/documents/2018/WAT/10Oct_10-12_8thMOP/Official_docs/ECE_MP.WAT_2018_2_Informe_Implementacion_ES.pdf
Peru,Ancash,https://repositorioacademico.upc.edu.pe/bitstream/10757/620834/1/Cespedes_VK_Soto_RL.pdf
Mexico,Chiapas,http://www.congresochihuahua2.gob.mx/biblioteca/dictamenes/archivosDictamenes/7878.pdf
ElSalvador,SanSalvador,https://www.asamblea.gob.sv/sites/default/files/documents/decretos/171117_073451290_archivo_documento_legislativo.pdf
Peru,Junin,http://ofi5.mef.gob.pe/appFs/Download.aspx?f=3082_OPIMDJUMAZAM_2015917_213950.pdf
Chile,RegiondeCoquimbo,http://transparencia.indap.cl/Archivosenlace/Documentos/ORD691332-29-04-2009_1.pdf
Peru,Apurimac,http://www.dreapurimac.gob.pe/qwapurimac/protocolo_servicio_alimentario.php?tramite=Protocolo%20del%20Servicio%20Alimentario
ElSalvador,Cabanas,https://repository.ucc.edu.co/bitstream/20.500.12494/6571/1/2018_ArevaloyLaiton_analisis_de_las_normas_de_informacion_financiera_del_sector_azucarero_en_Colombia_Estudio_de_activos_biol%C3%B3gicos.pdf
ElSalvador,SanMiguel,http://ofinase.go.cr/wp-content/uploads/LaGaceta102-TarifaLabSemillaPapa2019.pdf
Peru,Ica,http://www.besana.es/legislacion/leg/boe/ORD2007-42-3028-3080.pdf
ElSalvador,SantaAna,https://www.unisdr.org/campaign/resilientcities/uploads/city/attachments/2953-10113.pdf
Mexico,Chiapas,http://sil.gobernacion.gob.mx/Archivos/Documentos/2017/12/asun_3652945_20171214_1513613488.pdf
Chile,RegiondeLaAraucania,http://www.conaf.cl/wp-content/uploads/2015/08/Res-aumento-plazos.pdf
Mexico,EstadodeMexico,https://share.sisop.edomex.gob.mx/archivos/6b6ff2d3ed6e57faebcf236268afe2de
Mexico,Sonora,http://sicaweb.cedex.es/docs/documentacion/Conceptos-Basicos-del-ruido-ambiental.pdf
Guatemala,Guatemala,http://www.rimd.org/advf/documentos/4ce2ae1f4aa62.pdf
Peru,SanMartin,http://www.camarco.org.ar/File/GetPublicFile?id=886
Peru,SanMartin,http://www5.uva.es/etsiiaa/wp-content/uploads/2015/09/01-TRIBUNALES-2014-2015-1.pdf
Mexico,Campeche,http://www.yucatan.gob.mx/docs/diario_oficial/diarios/2017/2017-05-23_1.pdf
Guatemala,Quetzaltenango,http://www.bosquesmodelo.net/wp-content/uploads/2016/03/7-INFORMES-DE-PAIS.pdf
Mexico,Hidalgo,https://www.tdx.cat/bitstream/handle/10803/669517/glg1de1.pdf?sequence=1&isAllowed=y
ElSalvador,Morazan,https://www.diariooficial.gob.sv/diarios/do-2012/02-febrero/15-02-2012.pdf
Peru,SanMartin,https://www.asfi.gob.bo/images/INT_FINANCIERA/DOCS/Publicaciones/productivo.pdf
Mexico,BajaCalifornia,https://www.cbcs.gob.mx/SESIONES/PORDINARIO11XIII/09-JUNIO-2011/VIIIPUNTO.pdf
Peru,Ica,https://s3-us-west-2.amazonaws.com/ungc-production/attachments/cop_2020/483143/original/GC_2018.pdf?1581546296
Chile,RegiondeAtacama,http://www.chanarcillo.cl/wp-content/uploads/2020/06/EDICION-PDF-JUEVES-4-JUNEpdf.pdf
ElSalvador,LaLibertad,http://biblioteca.utec.edu.sv:8080/jspui/bitstream/11298/999/3/11298999.pdf
Guatemala,Zacapa,http://www.barbusiness.es/publicaciones/barbusiness/2014/noviembre/files/assets/common/downloads/publication.pdf
Peru,Arequipa,http://prensa.mendoza.gov.ar/wp-content/uploads/sites/23/ANEXOS-2017.pdf
Peru,MadredeDios,https://www.senamhi.gob.pe/servicios/include/convocatorias/_convocatorias_ver.php?ide_convo=14229
Guatemala,Escuintla,https://www.temasnicas.net/rtn23.pdf
Mexico,Colima,https://www.jimav.org/assets/transparencia/seccion-v/q/Licitaciones-2020/3f0f3de58e/IV-Sesion-LPN-JIMAV-001-2020.pdf
Peru,Ayacucho,https://redunitas.org/wp-content/uploads/2019/04/PACTO_UNIDAD.pdf
Peru,Tacna,http://repositorio.uandina.edu.pe/bitstream/UAC/803/1/Tatiana_Tesis_bachiller_2016.pdf
Mexico,Nayarit,http://www.ssn.gob.mx/sis-trans/doctos/numeral_28/dir_admon/drmsg/xxviiia/contratos%202016/contrato%20189%20-%202016.pdf
ElSalvador,vacio,https://sedeelectronica.molinadesegura.es/index.php?option=com_phocadownload&view=category&download=111:ordenanza-reguladora-de-los-vertidos-a-la-red-de-alcantarillado&id=35:ordenanzas-no-fiscales-reglamentos-y-otras-normas&Itemid=300
Peru,Ayacucho,http://www.uba.ar/archivos_uba/2012-05-09_165%20a%20171.pdf
Peru,Lima,http://www2.congreso.gob.pe/Sicr/ApoyComisiones/comision2011.nsf/021documentos/8B420108E4101D0705258154005B4D7F/$FILE/Informe_N_116.pdf
Chile,RegionMetropolitanadeSantiago,http://www.sag.cl/sites/default/files/capdsohiggins_ratif6octubre2020_1_esp.pdf
Mexico,Tamaulipas,http://sega.tamaulipas.gob.mx/AppSEGA/uploads/47639_28.A.LICITACION-PUBLICA-E-INVITACION_SOP_20170429.pdf
ElSalvador,SanMiguel,http://www.ms.gba.gov.ar/ssps/capacitacion/enfermeria/Tecnicatura-Enfermeria-curricula-FINAL.pdf
Chile,RegiondelBiobio,https://www.tome.cl/docs/General/2016/3/4/decreto2451.pdf
ElSalvador,Cuscatlan,https://www.prisma.org.sv/wp-content/uploads/2020/03/turismo_una_alternativa_para_quien_Suchitoto.pdf
ElSalvador,vacio,http://revintsociologia.revistas.csic.es/index.php/revintsociologia/article/download/761/974
Guatemala,Guatemala,https://ruc.udc.es/dspace/bitstream/handle/2183/23038/Longarela_Ares_Angeles_2019_%20Sostenibilidad%20econ%C3%B3mica%20en%20la%20era%20del%20Big%20Data.pdf?sequence=6&isAllowed=y
Chile,RegiondeMagallanesydelaAntarticaChilena,http://www.svs.cl/institucional/inc/inf_financiera/ifrs/safec_ifrs_verarchivo.php?auth=&send=&rut=96667560&mm=09&aa=2017&archivo=pdf_96667560_201709_c_20171128155452.pdf&desc_archivo=Estados%20financieros%20(PDF)&tipo_archivo=PDF
ElSalvador,Sonsonate,https://pdfs.semanticscholar.org/3d7c/f2684a6dd43d524d1bdff7909936eab9b462.pdf
Mexico,Sinaloa,https://www.poderjudicialcdmx.gob.mx/wp-content/PHPs/boletin/boletin_repositorio/300120192.pdf
Mexico,Guerrero,https://transparencia.info.jalisco.gob.mx/sites/default/files/1935-2016-G2.pdf
Mexico,Chihuahua,https://www.researchgate.net/publication/262700562_Origen_y_distribucion_de_la_radiactividad_natural_en_la_zona_norte_de_la_cuenca_de_Chihuahua_Mexico/fulltext/03a99a2c0cf2db3db646aef3/Origen-y-distribucion-de-la-radiactividad-natural-en-la-zona-norte-de-la-cuenca-de-Chihuahua-Mexico.pdf
Mexico,Campeche,http://champoton.tecnm.mx/portal/filesSite/FILES/ptc/VVV.pdf
ElSalvador,SanMiguel,https://fiscaliatucuman.gob.ar/wp-content/uploads/2016/12/RESOLUCI%C3%93N-GENERAL-REGISTRO-P%C3%9ABLICO-2019.pdf
Guatemala,AltaVerapaz,https://www.fontierras.gob.gt/portal/viewer/index/ZnyJlg%3D%3D
Chile,RegiondeMagallanesydelaAntarticaChilena,http://mensajepresidencial.gob.cl/pdf/2018_sectorial_ministerio-transportes-y-telecomunicaciones.pdf
Mexico,MichoacandeOcampo,https://derechodelacultura.org/wp-content/uploads/2018/05/Decreto-492-de-2015.-Ley-de-fomento-y-desarrollo-artesanal-del-estado-de-Michoac%C3%A1n-de-Ocampo.pdf
Mexico,Oaxaca,http://transparencia.municipiodeoaxaca.gob.mx/sesiones-de-cabildo/orden_2018_julio_19_ordinaria_12_08.pdf
Peru,SanMartin,http://hflleras.gov.co/sites/default/files/hflleras/sites/default/files/images/RELACION%20CONVENIOS%20DOCENCIA%20SERVICIO%20VIGENTES%202017-2018%20(2).pdf
Chile,RegiondeAricayParinacota,http://transparencia.mbienes.cl/historicos/DESPUES/bienes/destinaciones/RE%20643_DE_XV_2014.pdf
Mexico,NuevoLeon,http://www.nl.gob.mx/sites/default/files/AC_0001_0007_00070294_000001.pdf
Guatemala,Guatemala,https://biblioteca.iidh-jurisprudencia.ac.cr/index.php/documentos-en-espanol/derechos-humanos-de-las-mujeres/2335-el-reconocimiento-de-los-derechos-politicos-de-la/file
Peru,Ucayali,http://app.draucayali.gob.pe/sisdoc/action/dwnfl.php?code=nQQ7nkYqpaV_&id=228&count=0
ElSalvador,SanVicente,http://sutevalle.org/wp-content/uploads/2018/10/1539699060.pdf
Mexico,Zacatecas,http://lcweb5.loc.gov/glin/jurisdictions/Mexico/pdfs/23990-43413.pdf
ElSalvador,vacio,https://publicaciones.ucuenca.edu.ec/ojs/index.php/maskana/article/download/2391/1522/
Chile,RegiondeTarapaca,http://www.subpesca.cl/portal/616/articles-104227_documento.pdf
Mexico,Colima,https://www.zapopan.gob.mx/wp-content/uploads/2019/03/FEBRERO-TOMO-I.pdf
Peru,Lima,https://www.pj.gob.pe/wps/wcm/connect/45f65e804941b335904fd8bf57d8ec47/RESOLUCION+MINISTERIAL+N%C2%B0+062-2019-MIMP.pdf?MOD=AJPERES&CACHEID=45f65e804941b335904fd8bf57d8ec47
Guatemala,Chiquimula,http://munideolopa.org/wp-content/uploads/2020/06/Aprobaci%C3%B3n-Cuatrimestral-Enero-Abril.pdf
Mexico,Chihuahua,https://swebrepo.tabasco.gob.mx/licitaciones/adquisiciones/administracion/admon2020/56097001-003-20/56097001-003-20-junta-aclaraciones.pdf
ElSalvador,vacio,http://www.siicex.gob.mx/portalSiicex/Transparencia/Permisos/archivos/Fichaspermisos/2015/FICHA%20INFORMATIVA%20PRODAGROP_APP%202015.pdf
Mexico,Aguascalientes,http://201.147.98.8/dofdia/2012/feb12/pdf/17feb12_ind.pdf
Guatemala,Quetzaltenango,https://guatemala.unfpa.org/sites/default/files/pub-pdf/Informe%20de%20Mortalidad%20Materna%202014-15%20completo.pdf
Mexico,Nayarit,https://nayarit.gob.mx/docs/GUIA_DEL_CONDUCTOR_2020_FINAL.pdf
Peru,Tacna,http://ofi5.mef.gob.pe/appFs/Download.aspx?f=10100_OPIMDCORONEL_20141125_161935.pdf
Mexico,Guerrero,http://periodicooficial.guerrero.gob.mx/wp-content/uploads/2010/06/79-02102007.pdf
Guatemala,Quetzaltenango,http://www.copanchorti.org/wp-content/uploads/downloads/2013/08/Acta-Finalizacio%CC%81n-Evento-GyPI.pdf
ElSalvador,LaLibertad,https://www.fomilenioii.gob.sv/asset/documents/2578
Chile,RegiondeLaAraucania,https://www.rimisp.org/wp-content/uploads/2013/04/Guia-aprendizaje-curso-jovenes-mapuche-UCT-2dosemestre.pdf
Peru,Lima,https://www.innovateperu.gob.pe/fincyt/doc/pimen/2/resultados/proyectos/evaluacion_final/20120102.pdf
Guatemala,ElProgreso,https://elsoca.org/pdf/libreria/OC%20Lenin/OC-lenin-tomo-34.pdf
ElSalvador,Morazan,http://www.cecies.org/imagenes/edicion_122.pdf
Guatemala,Peten,https://sagradatierra.org/wp-content/uploads/2016/01/memoria_st_2006.pdf
Peru,Tumbes,http://www.untumbes.edu.pe/app_untumbes/public/convocatorias/CONVOCATORIA%20A%20CONCURSO%20DE%20PROYECTOS%20DE%20TESIS%20%20%20DE%20PREGRADO%20PARA%20ALUMNOS%20DE%20LA%20UNT%202016.pdf
Mexico,Puebla,https://www.iee-puebla.org.mx/2015/normatividad/codigo_de_instituciones_y_procesos_electorales_del_estado_de_puebla.pdf
Peru,Cusco,https://www.inei.gob.pe/media/principales_indicadores/06-informe-tecnico-n06_produccion-nacional-abril2017.pdf
ElSalvador,SanMiguel,https://www.carabineros.cl/transparencia/Resoluciones_Denegatorias/2018/ResolEx253.pdf
Mexico,QuintanaRoo,http://felipecarrillopuerto.gob.mx/images/transparencia/leyes-reglamentos/PROGRAMA-DESARROLLO-URB2017-2025.pdf
Peru,Piura,https://www.mef.gob.pe/contenidos/presu_publ/ppr/euroecotrade/regiones/2do_informe_MEF_piura_niv1.pdf
Mexico,Morelos,http://repositoriomorelos.mx/sites/default/files/Ayuntamientos/Cuernavaca/2018/Articulo51/LTAIPEM51_FXVI_A_Normatividad_laboral/2019Enero/ANEXO_Condiciones_Generales_de_Trabajo.pdf
Chile,RegiondeAricayParinacota,http://documentos.minvu.cl/regionXV/seremi/oficios/Documentos/ORD%20808.pdf
Mexico,Puebla,http://peniscola.org/PGOU/MG_Informacion.pdf
ElSalvador,vacio,https://aulavirtual.agro.unlp.edu.ar/mod/resource/view.php?id=9638
Mexico,Guerrero,https://docs.mexico.justia.com/federales/sentencias/tribunal-electoral/2017-11-16/sup-jdc-0921-2017.pdf
Mexico,Morelos,http://normateca.edugem.gob.mx/normateca/wp-content/uploads/2016/07/ACUE_007.pdf
Guatemala,Quetzaltenango,http://www.sesan.gob.gt/wordpress/wp-content/uploads/2019/10/DSESAN-484-2019-029-LUIS-ALBERTO-LOPEZ-CARDONA.pdf
Mexico,Queretaro,https://www.scjn.gob.mx/sites/default/files/listas/documento_dos/2018-09/AR%20541-18%20.pdf
Chile,RegionMetropolitanadeSantiago,https://www.dgac.gob.cl/transparencia/pdf5/1718.pdf
Guatemala,Escuintla,http://www.fao.org/3/a-bc944s.pdf
Mexico,Sinaloa,https://isssteesin.gob.mx/data/documents/reglamento_de_vivienda.pdf
Mexico,Guanajuato,https://www.cjf.gob.mx/documentos/convocatorias/SEORMSG-DGRMSG/Convocatorias%20DRM/docsconvocatorias/2010/AdquisicionMobiliario/BASES%20PARA%20UN%20TRIBUNAL%20EN%20MATE1.pdf
Mexico,Tamaulipas,http://www.cu.ucr.ac.cr/actas/2002/4740.pdf
Peru,Ica,https://escazu.go.cr/sites/default/files/Documentos/acta_144-18_ord._124_10-09-18_pres._ext._02-18.pdf
Peru,Tumbes,http://www.osce.gob.pe/descarga/arbitraje/laudos/EXTERNO/2015/326.pdf
Mexico,Chiapas,http://historiamexicana.colmex.mx/index.php/RHM/article/viewFile/993/884
Mexico,Sonora,http://www.sea-acustica.es/fileadmin/publicaciones/05_09.pdf
Mexico,Queretaro,https://www.press.bmwgroup.com/mexico/article/attachment/T0150024ES/228774
Peru,Callao,http://revistas.uncp.edu.pe/index.php/arquitextual/article/download/59/66/
Mexico,Tlaxcala,https://nanopdf.com/download/ley-de-obras-publicas-de-tlaxcala_pdf
Peru,Cajamarca,http://www.obrasporimpuestos.pe/RepositorioAPS/0/0/JER/PROYECTOS_EN_EJECUCION_SUPERVISORA/file/empresa%20supervisora/MD%20PULAN/2329021%20y%202338467/Contrato%20de%20Supervision.pdf
Guatemala,Guatemala,https://rightsandresources.org/wp-content/exported-pdf/whoconserveslongspanishrev.pdf
Chile,RegiondeAntofagasta,http://www.dtpr.gob.cl/pdf/TC/ModificacionesOperacionales/RES_Ex_Intendencia_3759.pdf
Chile,RegiondeLosRios,http://cybertesis.uach.cl/tesis/uach/2013/ffp171d/doc/ffp171d.pdf
Mexico,Hidalgo,https://folkways-media.si.edu/liner_notes/smithsonian_folkways/SFW40550.pdf
Guatemala,Jalapa,http://publicaciones.iib.unam.mx/index.php/boletin/article/download/245/237
Mexico,Aguascalientes,https://www.paho.org/hq/index.php?option=com_docman&task=doc_download&Itemid=270&gid=42278&lang=es
ElSalvador,LaUnion,https://www.mheducation.es/bcv/guide/capitulo/8448180747.pdf
Chile,RegiondeValparaiso,https://snifa.sma.gob.cl/General/Descargar/20612027539
Mexico,Chiapas,https://sds.yucatan.gob.mx/areas-naturales/documentos/decreto_ichkoolbalamtun.pdf
Peru,Arequipa,http://www.psi.gob.pe/docs/resoluciones/2015/R.D.%20264-2015-MINAGRI-PSI.pdf
Peru,LaLibertad,http://www.agrolalibertad.gob.pe/sites/default/files/PLAN%20ESTRATEGICO%20INSTITUCIONAL%202014-2016_0.pdf
ElSalvador,vacio,https://cecma.com.ar/wp-content/uploads/2019/04/distribucion-en-planta.pdf
Guatemala,Quiche,http://fodigua.gob.gt/oficial/wp-content/uploads/2016/05/Informe-contraloria-2008.pdf
Guatemala,Jalapa,http://www.ordenjuridico.gob.mx/Estatal/DISTRITO%20FEDERAL/Delegaciones/Milpa%20Alta/MilPro01.pdf
Chile,RegiondeLaAraucania,https://www.arauco.cl/chile/wp-content/uploads/sites/14/2018/07/Culturales-Arauco.pdf
Peru,Lambayeque,https://www.presidencia.gob.pe/docs/proyectos/lambayeque.pdf
Peru,Lima,http://www.proviasdes.gob.pe/contratac_terceros/2013/ServTerc_SPC_UGE12Set2013.pdf
Peru,Ayacucho,http://www.genocidioayacucho.com/admin/files/libros/770_digitalizacion.pdf
Chile,RegiondeLosLagos,https://www.muniancud.cl/transparencia/municipalidad/archivo/estandares/08%20Actos%20y%20Resoluciones/8.2%20Convenios/2019/06%20Junio/DECRETO%20EXT%202106%20CONVENIO.pdf
Guatemala,Guatemala,https://snip.segeplan.gob.gt/sche$sinip/documentos/Normas_SNIP_2020.pdf
Mexico,Campeche,http://www.yucatan.gob.mx/docs/diario_oficial/diarios/2007/2007-10-31.pdf
Mexico,Guerrero,https://run.unl.pt/bitstream/10362/64036/1/Ebook_5.pdf
Chile,RegiondelMaule,http://gobta.supereduc.cl/2015/abril/efectos_terceros/docs/239.pdf
Peru,Cusco,http://www2.congreso.gob.pe/sicr/cendocbib/con4_uibd.nsf/FDF8B0A85523824D05257D6A00544185/$FILE/PlanManejoRRSSenMunicipalidadProvCusco.pdf
Peru,Tacna,http://www.jbmperu.org/curso/practicas6-7.pdf
Chile,RegiondeAtacama,https://newsflash.asoex.cl/userfiles/file/0251D_Circ_349_2020.pdf
Mexico,CoahuiladeZaragoza,http://www.coahuilatransparente.gob.mx/convenioscolaboracionnew/Documentos_ConveniosColaboracion/Canirac%20festival%20de%20la%20paella%2005-06-2018.pdf
Chile,RegiondelBiobio,https://www.sag.gob.cl/sites/default/files/rex.72-15.01.2020-aprueba_bases_conc1-o.temprana_biobio.pdf
Peru,Amazonas,https://cdn.www.gob.pe/uploads/document/file/829535/166077289616978644520200610-15256-152tp4l.pdf
Guatemala,Quetzaltenango,https://www.sib.gob.gt/c/document_library/get_file?folderId=6300869&name=DLFE-34762.pdf
Mexico,Colima,http://biblioteca.cucba.udg.mx:8080/xmlui/bitstream/handle/123456789/3215/Chavez_Prado_Bernardo.pdf?sequence=1
Guatemala,Chiquimula,https://www.transparencia.gob.sv/institutions/opamss/documents/137476/download
Peru,Pasco,http://hospitalalvear.gob.ar/areas/planeamiento_obras/licitations/web/uploads/fe4379e67d711a2189ba9450506e7d25.pdf
Guatemala,Guatemala,https://leyes.infile.com/idl/2010/registro4134.pdf
Guatemala,Quetzaltenango,http://biblioteca.usac.edu.gt/tesis/08/08_0976_Q.pdf
Peru,Cajamarca,https://www.senati.edu.pe/sites/default/files/archivos/2017/publicaciones/09/senati_revista_68.pdf
Chile,RegiondelBiobio,http://transparencia.minagri.gob.cl/descargas/2014/actos_y_resoluciones/RES-EX-377(2011).pdf
Mexico,Chiapas,https://repositorio.unicach.mx/bitstream/handle/20.500.12753/411/2634.pdf?sequence=1&isAllowed=y
Mexico,SanLuisPotosi,https://www.aseslp.gob.mx/PaginaWebDocs/Conocenos/MarcoNormativo/Presupuestos/Ingresos/IngresosMpios/Ingresos2017/SanLuisPotosiReforma17122016.pdf
Chile,RegionMetropolitanadeSantiago,http://needo.cl/wp-content/uploads/2020/06/1er-Termometro-Familia-en-Chile-Needo-2020.pdf
Peru,SanMartin,https://www.cpcesfe2.org.ar/wp-content/uploads/2019/10/4569-71-Convenio_Multilateral.pdf
Peru,Lima,https://portal.osce.gob.pe/osce/sites/default/files/RESOLUCION%20N%C2%B01741-2019-TCE-S3%20%28APLICACION%20SANCION%29.pdf
Mexico,Puebla,http://transparencia.lapuebladelosinfantes.es/export/sites/puebladelosinfantes/es/transparencia/.galleries/IND-83-/ORDENANZA-Caminos-rurales.pdf
Peru,Huancavelica,https://www.medellin.gov.co/normograma/docs/pdf/decreto_1067_2015.pdf
Mexico,Tabasco,http://sinat.semarnat.gob.mx/dgiraDocs/documentos/tab/estudios/2005/27TA2005FD033.pdf
Peru,Ancash,http://prodapp.seace.gob.pe/SeaceWeb-PRO/SdescargarArchivoAlfresco?fileCode=cd9c3db8-7e00-479e-9f46-86d29529dd49
Mexico,Guerrero,http://www.transparenciasinaloa.gob.mx/po_files/2014/junio/POE-13-06-2014-071.pdf
Chile,RegiondeAricayParinacota,https://transparencia.municipalidaddearica.cl/uploads/file/LEY20285/Actas_Concejo/Actas_2016/Act-ses-ord-12.pdf
ElSalvador,vacio,https://pnsd.sanidad.gob.es/noticiasEventos/actualidad/2019_Actualidadnoticias/pdf/07032019_II_Guia_Practica_de_Actuacion_(GPA)_.pdf
ElSalvador,LaUnion,http://201.147.98.14/camara/content/download/59544/212932/file/12Febrero07.pdf
Mexico,Aguascalientes,https://www.gob.mx/cms/uploads/attachment/file/116862/Gu_a_Pr_ctica_Programas_de_Apoyo_para_Ca_a.pdf
Mexico,Chihuahua,http://201.131.18.80/atach2/po102bajo_2014.pdf
Mexico,Guerrero,http://tesiuami.izt.uam.mx/uam/aspuam/tesis.php?documento=UAMI15566.pdf
Peru,Ica,http://www2.trabajo.gob.pe/archivos/dgt/opinion/infortec/Informe_N_83-2013.pdf
Peru,Amazonas,http://repositorio.lamolina.edu.pe/bitstream/handle/UNALM/3213/angeles-mendiola-omar-jair.pdf?sequence=1&isAllowed=y
Guatemala,Guatemala,https://www.redalyc.org/pdf/300/30041118007.pdf
Chile,RegiondeLosLagos,http://www.regiondeloslagos.cl/transparencia/2009/resoluciones/DFL15/ORE_1612_2009.PDF
ElSalvador,Cabanas,https://www.maga.gob.gt/download/transofp-jun17.pdf
Chile,RegiondelBiobio,https://www.energia.gob.cl/sites/default/files/documentos/sistema_mrv_final.pdf
Peru,Huanuco,https://core.ac.uk/download/pdf/80293230.pdf
Mexico,Sonora,http://www.zaldibar.eus/es-ES/Servicios/Medio-Ambiente/ITA26/AAC_150153_ESTUDIO%20IMPACTO%20ACUSTICO_PGOU.pdf
ElSalvador,SantaAna,https://revistas.tec.ac.cr/index.php/kuru/article/download/2576/2361/7432
ElSalvador,vacio,http://guejarsierra.es/files/201811091347558880c4dae4144d1bc8bbf01b00dd153d.pdf
Peru,Cajamarca,http://www.minem.gob.pe/minem/archivos/file/DGGAE/ARCHIVOS/estudios/EIAS%20-%20electricidad/EIA/S.E.%20LAS%20PIZARRAS%20-%20ESPINA%20COLORADA/1.-%20EIA%20LT%20CH%20PIZARRAS%20MEM%20VERSI%C3%93N%20FINAL.pdf
Peru,Puno,http://www.santjaumedelsdomenys.cat/revcms_render_binary_galeria.aspx?fecha=20200527&gal_id=161277ee-4202-468e-96f1-e311d189f141&tipo=11
Mexico,Tabasco,https://red.uao.edu.co/bitstream/10614/12278/5/T09138.pdf
Mexico,Campeche,https://initiative-mangroves-ffem.com/wp-content/uploads/2019/06/conferencia_janique-web.pdf
ElSalvador,SanVicente,http://finanzasoaxaca.gob.mx/pdf/inversion_publica/pmds/08_10/536.pdf
Chile,RegiondeValparaiso,https://www.lagopenuelas.cl/memoria_anual_2009.pdf
Mexico,Campeche,http://universidadpersonal.net/doc-elec/162318.pdf
Peru,Callao,https://www.osinfor.gob.pe/wp-content/uploads/2019/03/RESOLUCION-DE-GERENCIA-GENERAL-00006-2019-OSINFOR-01.2.pdf
Guatemala,SantaRosa,https://minciencias.gov.co/sites/default/files/upload/reglamentacion/decreto-4950-2011.pdf
Guatemala,Jalapa,https://ux.edu.mx/wp-content/uploads/Libro-Justicia-Penal-ambiental-PUBLICAR.pdf
